timestamp,irradiance,temperature,humidity,voltage,current,power,battery,data_source
2026-04-12 11:49:02,768.99,20.83,60.28,5.852,0.05,0.293,3.82,firebase
2026-04-12 11:49:07,779.33,20.62,60.64,5.884,0.05,0.294,3.81,firebase
2026-04-12 11:49:12,786.97,20.43,60.95,5.91,0.05,0.296,3.81,firebase
2026-04-12 11:49:17,794.16,20.2,61.34,5.939,0.05,0.297,3.8,firebase
2026-04-12 11:49:22,797.81,20.02,61.63,5.957,0.05,0.298,3.8,firebase
2026-04-12 11:49:27,799.71,20.0,61.91,5.973,0.05,0.299,3.8,firebase
2026-04-12 11:49:32,799.91,20.0,62.16,5.984,0.05,0.299,3.79,firebase
2026-04-12 11:49:37,798.28,20.0,62.44,5.993,0.05,0.3,3.79,firebase
2026-04-12 11:49:42,793.27,20.0,62.78,5.999,0.05,0.3,3.78,firebase
2026-04-12 11:49:47,787.57,20.0,63.02,6.0,0.05,0.3,3.78,firebase
2026-04-12 11:49:52,778.86,20.0,63.27,5.996,0.05,0.3,3.77,firebase
2026-04-12 11:49:57,769.6,20.0,63.48,5.989,0.05,0.299,3.77,firebase
2026-04-12 11:50:02,760.09,20.0,63.66,5.98,0.05,0.299,3.76,firebase
2026-04-12 11:50:07,743.82,20.0,63.9,5.962,0.05,0.298,3.76,firebase
2026-04-12 11:50:12,728.5,20.0,64.08,5.943,0.05,0.297,3.75,firebase
2026-04-12 11:50:17,709.9,20.0,64.26,5.918,0.05,0.296,3.75,firebase
2026-04-12 11:50:22,691.66,20.0,64.41,5.891,0.05,0.295,3.74,firebase
2026-04-12 11:50:27,672.12,20.0,64.54,5.861,0.05,0.293,3.74,firebase
2026-04-12 11:50:32,652.33,20.0,64.65,5.829,0.05,0.291,3.73,firebase
2026-04-12 11:50:37,628.36,20.0,64.76,5.789,0.063,0.367,3.73,firebase
2026-04-12 11:50:42,605.29,20.0,64.84,5.749,0.079,0.456,3.72,firebase
2026-04-12 11:50:47,583.93,20.0,64.9,5.71,0.094,0.535,3.72,firebase
2026-04-12 11:50:52,556.53,20.0,64.96,5.659,0.112,0.635,3.71,firebase
2026-04-12 11:50:57,532.73,20.0,64.99,5.613,0.128,0.719,3.71,firebase
2026-04-12 11:51:02,505.16,20.0,65.0,5.558,0.147,0.815,3.7,firebase
2026-04-12 11:51:07,483.69,20.0,65.0,5.513,0.161,0.887,3.7,firebase
2026-04-12 11:51:12,459.23,20.0,64.98,5.461,0.177,0.968,3.69,firebase
2026-04-12 11:51:17,434.61,20.0,64.94,5.406,0.194,1.047,3.69,firebase
2026-04-12 11:51:22,410.9,20.0,64.89,5.351,0.21,1.122,3.68,firebase
2026-04-12 11:51:27,391.7,20.0,64.83,5.305,0.223,1.182,3.68,firebase
2026-04-12 11:51:32,364.37,20.0,64.73,5.237,0.242,1.266,3.67,firebase
2026-04-12 11:51:37,342.9,20.0,64.62,5.181,0.257,1.33,3.67,firebase
2026-04-12 11:51:42,322.2,20.0,64.5,5.124,0.271,1.391,3.66,firebase
2026-04-12 11:51:47,302.43,20.0,64.36,5.067,0.286,1.449,3.66,firebase
2026-04-12 11:51:52,284.39,20.0,64.21,5.011,0.3,1.501,3.65,firebase
2026-04-12 11:51:57,271.22,20.0,64.07,4.968,0.31,1.539,3.65,firebase
2026-04-12 11:52:02,253.01,20.0,63.85,4.903,0.325,1.592,3.64,firebase
2026-04-12 11:52:07,238.59,20.0,63.63,4.846,0.337,1.634,3.64,firebase
2026-04-12 11:52:12,227.43,20.0,63.42,4.8,0.348,1.669,3.63,firebase
2026-04-12 11:52:17,218.04,20.0,63.19,4.8,0.357,1.715,3.63,firebase
2026-04-12 11:52:22,210.93,20.0,62.96,4.8,0.366,1.755,3.62,firebase
2026-04-12 11:52:27,205.02,20.0,62.69,4.8,0.374,1.795,3.62,firebase
2026-04-12 11:52:32,201.6,20.0,62.43,4.8,0.381,1.827,3.61,firebase
2026-04-12 11:52:37,200.03,20.0,62.12,4.8,0.387,1.857,3.61,firebase
2026-04-12 11:52:42,200.68,20.0,61.83,4.8,0.392,1.88,3.6,firebase
2026-04-12 11:52:47,203.11,20.07,61.54,4.8,0.395,1.896,3.6,firebase
2026-04-12 11:52:52,207.99,20.28,61.21,4.8,0.398,1.91,3.59,firebase
2026-04-12 11:52:57,216.05,20.51,60.82,4.8,0.4,1.918,3.59,firebase
2026-04-12 11:53:02,224.74,20.71,60.49,4.8,0.4,1.92,3.58,firebase
2026-04-12 11:53:07,234.21,20.89,60.18,4.8,0.399,1.917,3.58,firebase
2026-04-12 11:53:12,246.23,21.1,59.83,4.8,0.398,1.909,3.58,firebase
2026-04-12 11:53:17,261.09,21.33,59.45,4.8,0.395,1.895,3.57,firebase
2026-04-12 11:53:22,274.17,21.52,59.13,4.8,0.392,1.879,3.57,firebase
2026-04-12 11:53:27,293.89,21.78,58.7,4.8,0.386,1.853,3.56,firebase
2026-04-12 11:53:32,313.63,22.03,58.29,4.8,0.38,1.822,3.56,firebase
2026-04-12 11:53:37,334.75,22.27,57.88,4.8,0.372,1.787,3.55,firebase
2026-04-12 11:53:42,349.79,22.44,57.59,4.8,0.367,1.76,3.55,firebase
2026-04-12 11:53:47,377.84,22.75,57.08,4.8,0.355,1.706,3.54,firebase
2026-04-12 11:53:52,396.14,22.94,56.76,4.8,0.348,1.668,3.54,firebase
2026-04-12 11:53:57,424.13,23.24,56.27,4.8,0.335,1.608,3.54,firebase
2026-04-12 11:54:02,448.68,23.48,55.86,4.8,0.323,1.552,3.53,firebase
2026-04-12 11:54:07,472.51,23.72,55.46,4.8,0.311,1.495,3.53,firebase
2026-04-12 11:54:12,498.64,23.99,55.02,4.8,0.298,1.429,3.52,firebase
2026-04-12 11:54:17,525.18,24.25,54.58,4.8,0.283,1.359,3.52,firebase
2026-04-12 11:54:22,543.69,24.44,54.27,4.8,0.272,1.307,3.52,firebase
2026-04-12 11:54:27,573.1,24.74,53.77,4.8,0.255,1.222,3.51,firebase
2026-04-12 11:54:32,596.66,24.98,53.37,4.8,0.239,1.149,3.51,firebase
2026-04-12 11:54:37,620.06,25.23,52.96,4.8,0.224,1.073,3.5,firebase
2026-04-12 11:54:42,643.05,25.48,52.54,4.837,0.207,1.002,3.5,firebase
2026-04-12 11:54:47,663.75,25.71,52.15,4.886,0.191,0.935,3.5,firebase
2026-04-12 11:54:52,680.19,25.9,51.83,4.929,0.178,0.878,3.5,firebase
2026-04-12 11:54:57,704.41,26.2,51.34,4.998,0.157,0.785,3.5,firebase
2026-04-12 11:55:02,721.03,26.41,50.98,5.051,0.141,0.714,3.5,firebase
2026-04-12 11:55:07,738.1,26.66,50.57,5.111,0.124,0.633,3.5,firebase
2026-04-12 11:55:12,752.25,26.87,50.21,5.167,0.108,0.556,3.5,firebase
2026-04-12 11:55:17,764.16,27.08,49.87,5.22,0.092,0.481,3.5,firebase
2026-04-12 11:55:22,775.96,27.31,49.49,5.282,0.075,0.395,3.5,firebase
2026-04-12 11:55:27,784.18,27.5,49.17,5.335,0.06,0.321,3.5,firebase
2026-04-12 11:55:32,791.46,27.71,48.82,5.393,0.05,0.27,3.5,firebase
2026-04-12 11:55:37,796.12,27.89,48.52,5.445,0.05,0.272,3.5,firebase
2026-04-12 11:55:42,799.23,28.09,48.19,5.502,0.05,0.275,3.5,firebase
2026-04-12 11:55:47,799.99,28.23,47.95,5.543,0.05,0.277,3.5,firebase
2026-04-12 11:55:52,798.38,28.46,47.57,5.61,0.05,0.28,3.5,firebase
2026-04-12 11:55:57,794.84,28.62,47.3,5.657,0.05,0.283,3.5,firebase
2026-04-12 11:56:02,790.11,28.75,47.08,5.696,0.05,0.285,3.5,firebase
2026-04-12 11:56:07,782.37,28.91,46.82,5.742,0.05,0.287,3.5,firebase
2026-04-12 11:56:12,772.5,29.05,46.58,5.784,0.05,0.289,3.5,firebase
2026-04-12 11:56:17,761.85,29.18,46.37,5.82,0.05,0.291,3.5,firebase
2026-04-12 11:56:22,752.19,29.27,46.22,5.846,0.05,0.292,3.5,firebase
2026-04-12 11:56:27,733.78,29.41,45.98,5.886,0.05,0.294,3.5,firebase
2026-04-12 11:56:32,718.37,29.51,45.82,5.912,0.05,0.296,3.5,firebase
2026-04-12 11:56:37,699.66,29.61,45.66,5.937,0.05,0.297,3.5,firebase
2026-04-12 11:56:42,679.79,29.69,45.51,5.958,0.05,0.298,3.5,firebase
2026-04-12 11:56:47,664.06,29.75,45.42,5.971,0.05,0.299,3.5,firebase
2026-04-12 11:56:52,635.47,29.84,45.27,5.987,0.05,0.299,3.5,firebase
2026-04-12 11:56:57,615.56,29.88,45.19,5.995,0.05,0.3,3.5,firebase
2026-04-12 11:57:02,593.26,29.93,45.12,5.999,0.05,0.3,3.5,firebase
2026-04-12 11:57:07,567.73,29.96,45.06,6.0,0.05,0.3,3.5,firebase
2026-04-12 11:57:12,543.57,29.98,45.03,5.996,0.05,0.3,3.5,firebase
2026-04-12 11:57:17,524.56,29.99,45.01,5.991,0.05,0.3,3.5,firebase
2026-04-12 11:57:22,495.64,30.0,45.0,5.978,0.05,0.299,3.5,firebase
2026-04-12 11:57:27,468.52,29.99,45.01,5.961,0.05,0.298,3.5,firebase
2026-04-12 11:57:32,443.82,29.97,45.04,5.941,0.05,0.297,3.5,firebase
2026-04-12 11:57:37,419.93,29.95,45.09,5.918,0.05,0.296,3.5,firebase
2026-04-12 11:57:42,395.44,29.91,45.16,5.89,0.05,0.295,3.5,firebase
2026-04-12 11:57:47,377.34,29.87,45.22,5.867,0.05,0.293,3.5,firebase
2026-04-12 11:57:52,350.99,29.8,45.34,5.827,0.05,0.291,3.5,firebase
2026-04-12 11:57:57,330.55,29.73,45.45,5.791,0.05,0.29,3.5,firebase
2026-04-12 11:58:02,310.53,29.65,45.58,5.751,0.05,0.288,3.5,firebase
2026-04-12 11:58:07,291.01,29.56,45.73,5.707,0.05,0.285,3.5,firebase
2026-04-12 11:58:12,274.09,29.46,45.9,5.662,0.05,0.283,3.5,firebase
2026-04-12 11:58:17,257.78,29.35,46.08,5.612,0.05,0.281,3.5,firebase
2026-04-12 11:58:22,244.14,29.23,46.28,5.563,0.05,0.278,3.5,firebase
2026-04-12 11:58:27,231.99,29.11,46.49,5.511,0.059,0.325,3.5,firebase
2026-04-12 11:58:32,222.02,28.98,46.71,5.46,0.074,0.405,3.5,firebase
2026-04-12 11:58:37,213.26,28.83,46.96,5.402,0.091,0.491,3.5,firebase
2026-04-12 11:58:42,206.91,28.67,47.21,5.347,0.107,0.573,3.5,firebase
2026-04-12 11:58:47,202.24,28.49,47.51,5.284,0.126,0.663,3.5,firebase
2026-04-12 11:58:52,200.47,28.36,47.73,5.238,0.139,0.727,3.5,firebase
2026-04-12 11:58:57,200.09,28.19,48.02,5.183,0.155,0.803,3.5,firebase
2026-04-12 11:59:02,201.77,28.01,48.32,5.126,0.172,0.88,3.5,firebase
2026-04-12 11:59:07,205.17,27.83,48.62,5.073,0.187,0.949,3.5,firebase
2026-04-12 11:59:12,211.23,27.62,48.96,5.014,0.204,1.025,3.5,firebase
2026-04-12 11:59:17,218.79,27.42,49.29,4.96,0.22,1.092,3.5,firebase
2026-04-12 11:59:22,228.95,27.21,49.65,4.904,0.237,1.161,3.5,firebase
2026-04-12 11:59:27,239.72,27.01,49.99,4.855,0.251,1.219,3.5,firebase
2026-04-12 11:59:32,257.18,26.73,50.46,4.8,0.27,1.298,3.5,firebase
2026-04-12 11:59:37,272.98,26.5,50.84,4.8,0.285,1.368,3.5,firebase
2026-04-12 11:59:42,287.17,26.31,51.16,4.8,0.296,1.423,3.5,firebase
2026-04-12 11:59:47,306.35,26.06,51.56,4.8,0.31,1.489,3.5,firebase
2026-04-12 11:59:52,325.72,25.83,51.95,4.8,0.322,1.547,3.5,firebase
2026-04-12 11:59:57,346.42,25.59,52.34,4.8,0.334,1.603,3.5,firebase
2026-04-12 12:00:02,369.33,25.34,52.77,4.8,0.345,1.657,3.5,firebase
2026-04-12 12:00:07,393.38,25.08,53.19,4.8,0.356,1.707,3.5,firebase
2026-04-12 12:00:12,409.91,24.91,53.48,4.8,0.362,1.738,3.5,firebase
2026-04-12 12:00:17,438.95,24.61,53.98,4.8,0.372,1.785,3.5,firebase
2026-04-12 12:00:22,463.24,24.37,54.39,4.8,0.379,1.819,3.5,firebase
2026-04-12 12:00:27,488.08,24.12,54.8,4.8,0.385,1.849,3.5,firebase
2026-04-12 12:00:32,512.22,23.88,55.2,4.8,0.39,1.873,3.5,firebase
2026-04-12 12:00:37,539.28,23.61,55.66,4.8,0.395,1.894,3.5,firebase
2026-04-12 12:00:42,563.96,23.36,56.07,4.8,0.397,1.908,3.5,firebase
2026-04-12 12:00:47,585.8,23.13,56.45,4.8,0.399,1.916,3.5,firebase
2026-04-12 12:00:52,610.44,22.88,56.87,4.8,0.4,1.92,3.5,firebase
2026-04-12 12:00:57,635.15,22.61,57.32,4.8,0.4,1.918,3.5,firebase
2026-04-12 12:01:02,656.21,22.38,57.7,4.8,0.398,1.911,3.5,firebase
2026-04-12 12:01:07,677.86,22.13,58.12,4.8,0.395,1.898,3.5,firebase
2026-04-12 12:01:12,695.92,21.91,58.48,4.8,0.392,1.881,3.5,firebase
2026-04-12 12:01:17,713.88,21.68,58.87,4.8,0.387,1.859,3.5,firebase
2026-04-12 12:01:22,730.31,21.46,59.24,4.8,0.382,1.832,3.5,firebase
2026-04-12 12:01:27,746.15,21.22,59.63,4.8,0.374,1.798,3.5,firebase
2026-04-12 12:01:32,760.39,20.99,60.02,4.8,0.366,1.757,3.5,firebase
2026-04-12 12:01:37,769.39,20.83,60.29,4.8,0.359,1.725,3.5,firebase
2026-04-12 12:01:42,780.84,20.58,60.69,4.8,0.348,1.672,3.5,firebase
2026-04-12 12:01:47,788.83,20.38,61.04,4.8,0.337,1.619,3.5,firebase
2026-04-12 12:01:52,794.4,20.19,61.35,4.8,0.326,1.567,3.5,firebase
2026-04-12 12:01:57,798.51,20.0,61.71,4.8,0.313,1.5,3.5,firebase
2026-04-12 12:02:02,799.88,20.0,61.97,4.835,0.302,1.458,3.5,firebase
2026-04-12 12:02:07,799.39,20.0,62.29,4.893,0.286,1.401,3.5,firebase
2026-04-12 12:02:12,796.65,20.0,62.58,4.948,0.272,1.345,3.5,firebase
2026-04-12 12:02:17,791.65,20.0,62.86,5.005,0.256,1.283,3.5,firebase
2026-04-12 12:02:22,784.94,20.0,63.1,5.06,0.241,1.221,3.5,firebase
2026-04-12 12:02:27,776.68,20.0,63.33,5.113,0.226,1.158,3.5,firebase
2026-04-12 12:02:32,765.27,20.0,63.56,5.174,0.209,1.083,3.5,firebase
2026-04-12 12:02:37,753.54,20.0,63.76,5.228,0.194,1.014,3.5,firebase
2026-04-12 12:02:42,741.39,20.0,63.93,5.277,0.18,0.949,3.5,firebase
2026-04-12 12:02:47,725.73,20.0,64.11,5.333,0.163,0.871,3.5,firebase
2026-04-12 12:02:52,704.8,20.0,64.3,5.401,0.143,0.773,3.5,firebase
2026-04-12 12:02:57,687.1,20.0,64.44,5.452,0.128,0.696,3.5,firebase
2026-04-12 12:03:02,673.08,20.0,64.53,5.49,0.116,0.637,3.5,firebase
2026-04-12 12:03:07,647.37,20.0,64.67,5.553,0.096,0.533,3.5,firebase
2026-04-12 12:03:12,623.15,20.0,64.78,5.608,0.079,0.44,3.5,firebase
2026-04-12 12:03:17,600.77,20.0,64.85,5.654,0.063,0.358,3.51,firebase
2026-04-12 12:03:22,576.91,20.0,64.92,5.7,0.05,0.285,3.51,firebase
2026-04-12 12:03:27,554.33,20.0,64.96,5.74,0.05,0.287,3.51,firebase
2026-04-12 12:03:32,528.15,20.0,64.99,5.783,0.05,0.289,3.52,firebase
2026-04-12 12:03:37,504.0,20.0,65.0,5.82,0.05,0.291,3.52,firebase
2026-04-12 12:03:42,479.43,20.0,64.99,5.854,0.05,0.293,3.53,firebase
2026-04-12 12:03:47,450.04,20.0,64.97,5.89,0.05,0.295,3.53,firebase
2026-04-12 12:03:52,429.42,20.0,64.93,5.913,0.05,0.296,3.54,firebase
2026-04-12 12:03:57,404.37,20.0,64.87,5.938,0.05,0.297,3.54,firebase
2026-04-12 12:04:02,381.39,20.0,64.79,5.958,0.05,0.298,3.54,firebase
2026-04-12 12:04:07,362.64,20.0,64.72,5.972,0.05,0.299,3.55,firebase
2026-04-12 12:04:12,335.02,20.0,64.58,5.988,0.05,0.299,3.55,firebase
2026-04-12 12:04:17,318.69,20.0,64.48,5.995,0.05,0.3,3.56,firebase
2026-04-12 12:04:22,297.89,20.0,64.32,5.999,0.05,0.3,3.56,firebase
2026-04-12 12:04:27,279.34,20.0,64.16,6.0,0.05,0.3,3.57,firebase
2026-04-12 12:04:32,262.55,20.0,63.98,5.995,0.05,0.3,3.57,firebase
2026-04-12 12:04:37,249.15,20.0,63.8,5.988,0.05,0.299,3.57,firebase
2026-04-12 12:04:42,236.54,20.0,63.6,5.976,0.05,0.299,3.58,firebase
2026-04-12 12:04:47,226.09,20.0,63.39,5.961,0.05,0.298,3.58,firebase
2026-04-12 12:04:52,217.02,20.0,63.16,5.942,0.05,0.297,3.59,firebase
2026-04-12 12:04:57,209.01,20.0,62.88,5.916,0.05,0.296,3.59,firebase
2026-04-12 12:05:02,204.12,20.0,62.63,5.89,0.05,0.294,3.6,firebase
2026-04-12 12:05:07,200.93,20.0,62.34,5.858,0.05,0.293,3.6,firebase
2026-04-12 12:05:12,200.0,20.0,62.06,5.824,0.05,0.291,3.61,firebase
2026-04-12 12:05:17,201.04,20.0,61.77,5.788,0.05,0.289,3.61,firebase
2026-04-12 12:05:22,204.17,20.13,61.46,5.748,0.05,0.287,3.62,firebase
2026-04-12 12:05:27,209.23,20.32,61.14,5.706,0.05,0.285,3.62,firebase
2026-04-12 12:05:32,217.79,20.55,60.75,5.652,0.05,0.283,3.63,firebase
2026-04-12 12:05:37,226.6,20.75,60.42,5.607,0.05,0.28,3.63,firebase
2026-04-12 12:05:42,236.7,20.94,60.1,5.562,0.05,0.278,3.64,firebase
2026-04-12 12:05:47,250.17,21.17,59.72,5.508,0.05,0.275,3.64,firebase
2026-04-12 12:05:52,264.6,21.38,59.36,5.455,0.05,0.273,3.65,firebase
2026-04-12 12:05:57,281.69,21.62,58.96,5.398,0.05,0.27,3.65,firebase
2026-04-12 12:06:02,299.25,21.85,58.58,5.343,0.05,0.267,3.66,firebase
2026-04-12 12:06:07,315.11,22.04,58.26,5.296,0.05,0.265,3.66,firebase
2026-04-12 12:06:12,339.6,22.33,57.78,5.228,0.05,0.261,3.67,firebase
2026-04-12 12:06:17,359.88,22.56,57.41,5.174,0.055,0.286,3.67,firebase
2026-04-12 12:06:22,381.68,22.79,57.01,5.119,0.07,0.36,3.68,firebase
2026-04-12 12:06:27,406.07,23.05,56.59,5.06,0.087,0.44,3.68,firebase
2026-04-12 12:06:32,431.72,23.31,56.15,5.001,0.104,0.522,3.69,firebase
2026-04-12 12:06:37,455.36,23.55,55.75,4.948,0.12,0.595,3.69,firebase
2026-04-12 12:06:42,477.11,23.77,55.38,4.901,0.135,0.66,3.7,firebase
2026-04-12 12:06:47,501.67,24.02,54.97,4.849,0.151,0.733,3.7,firebase
2026-04-12 12:06:52,529.9,24.3,54.5,4.8,0.17,0.816,3.71,firebase
2026-04-12 12:06:57,553.6,24.54,54.1,4.8,0.186,0.892,3.71,firebase
2026-04-12 12:07:02,577.57,24.78,53.7,4.8,0.202,0.969,3.72,firebase
2026-04-12 12:07:07,600.67,25.02,53.3,4.8,0.218,1.044,3.72,firebase
2026-04-12 12:07:12,623.44,25.26,52.9,4.8,0.233,1.119,3.73,firebase
2026-04-12 12:07:17,648.1,25.53,52.45,4.8,0.25,1.202,3.73,firebase
2026-04-12 12:07:22,668.9,25.77,52.05,4.8,0.265,1.272,3.74,firebase
2026-04-12 12:07:27,689.85,26.02,51.64,4.8,0.28,1.345,3.74,firebase
2026-04-12 12:07:32,703.17,26.18,51.37,4.8,0.29,1.393,3.74,firebase
2026-04-12 12:07:37,724.45,26.46,50.9,4.8,0.306,1.471,3.75,firebase
2026-04-12 12:07:42,740.7,26.69,50.51,4.8,0.319,1.534,3.76,firebase
2026-04-12 12:07:47,755.34,26.92,50.13,4.8,0.332,1.593,3.76,firebase
2026-04-12 12:07:52,767.59,27.14,49.77,4.8,0.343,1.646,3.77,firebase
2026-04-12 12:07:57,776.1,27.31,49.48,4.8,0.351,1.686,3.77,firebase
2026-04-12 12:08:02,784.13,27.5,49.17,4.8,0.36,1.727,3.77,firebase
2026-04-12 12:08:07,792.54,27.74,48.76,4.8,0.37,1.777,3.78,firebase
2026-04-12 12:08:12,796.77,27.92,48.47,4.8,0.377,1.81,3.78,firebase
2026-04-12 12:08:17,799.37,28.1,48.16,4.8,0.383,1.84,3.79,firebase
2026-04-12 12:08:22,799.9,28.3,47.84,4.8,0.389,1.869,3.79,firebase
2026-04-12 12:08:27,798.2,28.47,47.55,4.8,0.394,1.889,3.8,firebase
2026-04-12 12:08:32,794.33,28.64,47.27,4.8,0.397,1.905,3.8,firebase
2026-04-12 12:08:37,788.57,28.79,47.02,4.8,0.399,1.915,3.81,firebase
2026-04-12 12:08:42,780.35,28.94,46.77,4.8,0.4,1.92,3.81,firebase
2026-04-12 12:08:47,769.85,29.09,46.52,4.8,0.4,1.919,3.82,firebase
2026-04-12 12:08:52,762.38,29.17,46.38,4.8,0.399,1.915,3.82,firebase
2026-04-12 12:08:57,745.09,29.33,46.12,4.8,0.396,1.901,3.83,firebase
2026-04-12 12:09:02,731.83,29.42,45.96,4.8,0.393,1.887,3.83,firebase
2026-04-12 12:09:07,715.76,29.52,45.79,4.8,0.389,1.866,3.84,firebase
2026-04-12 12:09:12,696.8,29.62,45.63,4.8,0.383,1.839,3.84,firebase
2026-04-12 12:09:17,673.89,29.72,45.47,4.8,0.375,1.802,3.85,firebase
2026-04-12 12:09:22,653.3,29.79,45.36,4.845,0.368,1.782,3.85,firebase
2026-04-12 12:09:27,637.51,29.83,45.28,4.882,0.362,1.766,3.85,firebase
2026-04-12 12:09:32,610.61,29.89,45.18,4.946,0.35,1.733,3.86,firebase
2026-04-12 12:09:37,585.96,29.94,45.11,5.003,0.34,1.699,3.86,firebase
2026-04-12 12:09:42,561.57,29.97,45.05,5.059,0.328,1.661,3.87,firebase
2026-04-12 12:09:47,537.93,29.99,45.02,5.113,0.317,1.619,3.87,firebase
2026-04-12 12:09:52,514.53,30.0,45.0,5.167,0.305,1.574,3.87,firebase
2026-04-12 12:09:57,485.37,30.0,45.0,5.233,0.289,1.512,3.88,firebase
2026-04-12 12:10:02,462.84,29.99,45.02,5.285,0.276,1.46,3.88,firebase
2026-04-12 12:10:07,437.08,29.97,45.06,5.344,0.261,1.394,3.89,firebase
2026-04-12 12:10:12,413.3,29.94,45.11,5.399,0.246,1.328,3.89,firebase
2026-04-12 12:10:17,391.5,29.9,45.17,5.45,0.232,1.262,3.89,firebase
2026-04-12 12:10:22,367.62,29.84,45.26,5.505,0.215,1.183,3.9,firebase
2026-04-12 12:10:27,346.93,29.79,45.36,5.554,0.2,1.109,3.9,firebase
2026-04-12 12:10:32,326.38,29.72,45.47,5.604,0.184,1.029,3.9,firebase
2026-04-12 12:10:37,305.32,29.63,45.62,5.655,0.166,0.938,3.91,firebase
2026-04-12 12:10:42,286.56,29.54,45.77,5.702,0.149,0.848,3.91,firebase
2026-04-12 12:10:47,266.96,29.42,45.97,5.753,0.129,0.743,3.92,firebase
2026-04-12 12:10:52,253.58,29.32,46.14,5.788,0.114,0.662,3.92,firebase
2026-04-12 12:10:57,239.64,29.19,46.35,5.827,0.097,0.567,3.92,firebase
2026-04-12 12:11:02,228.76,29.07,46.55,5.859,0.082,0.481,3.93,firebase
2026-04-12 12:11:07,218.82,28.93,46.79,5.89,0.066,0.388,3.93,firebase
2026-04-12 12:11:12,213.0,28.82,46.97,5.91,0.055,0.322,3.93,firebase
2026-04-12 12:11:17,205.41,28.63,47.29,5.941,0.05,0.297,3.94,firebase
2026-04-12 12:11:22,201.92,28.48,47.54,5.959,0.05,0.298,3.94,firebase
2026-04-12 12:11:27,200.11,28.3,47.83,5.976,0.05,0.299,3.94,firebase
2026-04-12 12:11:32,200.38,28.13,48.11,5.987,0.05,0.299,3.94,firebase
2026-04-12 12:11:37,202.97,27.93,48.44,5.996,0.05,0.3,3.95,firebase
2026-04-12 12:11:42,206.26,27.79,48.69,5.999,0.05,0.3,3.95,firebase
2026-04-12 12:11:47,214.27,27.54,49.1,5.999,0.05,0.3,3.95,firebase
2026-04-12 12:11:52,223.31,27.32,49.46,5.995,0.05,0.3,3.96,firebase
2026-04-12 12:11:57,233.02,27.13,49.79,5.987,0.05,0.299,3.96,firebase
2026-04-12 12:12:02,245.91,26.9,50.16,5.974,0.05,0.299,3.96,firebase
2026-04-12 12:12:07,259.6,26.69,50.52,5.958,0.05,0.298,3.96,firebase
2026-04-12 12:12:12,272.81,26.5,50.83,5.941,0.05,0.297,3.97,firebase
2026-04-12 12:12:17,293.49,26.22,51.29,5.913,0.05,0.296,3.97,firebase
2026-04-12 12:12:22,311.26,26.0,51.66,5.887,0.05,0.294,3.97,firebase
2026-04-12 12:12:27,331.36,25.76,52.06,5.856,0.05,0.293,3.97,firebase
2026-04-12 12:12:32,351.63,25.53,52.44,5.823,0.05,0.291,3.97,firebase
2026-04-12 12:12:37,374.48,25.28,52.86,5.784,0.05,0.289,3.98,firebase
2026-04-12 12:12:42,392.12,25.1,53.17,5.753,0.05,0.288,3.98,firebase
2026-04-12 12:12:47,420.6,24.8,53.66,5.702,0.05,0.285,3.98,firebase
2026-04-12 12:12:52,446.16,24.54,54.1,5.654,0.05,0.283,3.98,firebase
2026-04-12 12:12:57,469.39,24.31,54.49,5.609,0.05,0.28,3.98,firebase
2026-04-12 12:13:02,496.43,24.04,54.94,5.554,0.05,0.278,3.99,firebase
2026-04-12 12:13:07,521.03,23.79,55.35,5.503,0.05,0.275,3.99,firebase
2026-04-12 12:13:12,541.65,23.58,55.7,5.459,0.05,0.273,3.99,firebase
2026-04-12 12:13:17,572.61,23.27,56.22,5.39,0.05,0.269,3.99,firebase
2026-04-12 12:13:22,596.11,23.03,56.62,5.335,0.05,0.267,3.99,firebase
2026-04-12 12:13:27,617.63,22.8,57.0,5.283,0.05,0.264,3.99,firebase
2026-04-12 12:13:32,640.76,22.55,57.42,5.224,0.05,0.261,3.99,firebase
2026-04-12 12:13:37,656.48,22.37,57.71,5.183,0.05,0.259,3.99,firebase
2026-04-12 12:13:42,682.46,22.07,58.21,5.111,0.05,0.256,3.99,firebase
2026-04-12 12:13:47,701.34,21.84,58.6,5.055,0.05,0.253,4.0,firebase
2026-04-12 12:13:52,721.25,21.58,59.03,4.993,0.05,0.25,4.0,firebase
2026-04-12 12:13:57,735.87,21.38,59.37,4.943,0.05,0.247,4.0,firebase
2026-04-12 12:14:02,750.54,21.15,59.74,4.89,0.05,0.244,4.0,firebase
2026-04-12 12:14:07,760.33,20.99,60.02,4.851,0.05,0.243,4.0,firebase
2026-04-12 12:14:12,774.69,20.72,60.47,4.8,0.069,0.33,4.0,firebase
2026-04-12 12:14:17,783.15,20.53,60.79,4.8,0.083,0.401,4.0,firebase
2026-04-12 12:14:22,791.09,20.31,61.16,4.8,0.101,0.487,4.0,firebase
2026-04-12 12:14:27,795.97,20.12,61.47,4.8,0.117,0.563,4.0,firebase
2026-04-12 12:14:32,798.49,20.0,61.71,4.8,0.13,0.624,4.0,firebase
2026-04-12 12:14:37,799.95,20.0,62.01,4.8,0.146,0.702,4.0,firebase
2026-04-12 12:14:42,799.13,20.0,62.34,4.8,0.165,0.793,4.0,firebase
2026-04-12 12:14:47,796.01,20.0,62.62,4.8,0.183,0.876,4.0,firebase
